%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
166017716601,4921,166017716601,map,0.0427245087922,0.0776408463717,0.0608288533986,0.00662420766811,-0.00109984703658,0.0178813905366,-0.999817571325
166057716601,4922,166057716601,map,0.0424372106791,0.0772222653031,0.0601055324078,0.00664277961105,-0.00110240581127,0.0178536579103,-0.999817992794
166097716601,4923,166097716601,map,0.0422599315643,0.0767365843058,0.0591868460178,0.00664334711178,-0.00113204772275,0.0178593477349,-0.999817866353
166117712519,4924,166117712519,map,0.0419616252184,0.0766547098756,0.058772161603,0.0066098293366,-0.00112295898536,0.0178672291955,-0.9998179085
166157712519,4925,166157712519,map,0.0410178638995,0.0767517462373,0.0578287616372,0.00658530299885,-0.00109882546942,0.0178897777595,-0.999817697766
166189712519,4926,166189712519,map,0.0404623784125,0.0766731798649,0.057010460645,0.00659928225239,-0.00109626537764,0.0178804211591,-0.99981778206
166217708435,4927,166217708435,map,0.0399644896388,0.0766027569771,0.0559238828719,0.00654086095809,-0.00107971137971,0.0178549223158,-0.999818667143
166257708435,4928,166257708435,map,0.0394555255771,0.0763278082013,0.05492503196,0.00653304798605,-0.0010876804268,0.0178579990357,-0.999818624997
166289708435,4929,166289708435,map,0.0391764976084,0.076021336019,0.0545770153403,0.00654160857075,-0.00107441717577,0.0178627194827,-0.999818540703
166317716347,4930,166317716347,map,0.0388405993581,0.0759418457747,0.0541722290218,0.00652576003862,-0.00108127328264,0.0178583783573,-0.999818667143
166357716347,4931,166357716347,map,0.0382918156683,0.0761481523514,0.0537001863122,0.00654706148391,-0.0010312178085,0.0178699265938,-0.999818414262
166389716347,4932,166389716347,map,0.0379836596549,0.0761636868119,0.0533153153956,0.006545982788,-0.00103770842317,0.0178773444392,-0.999818245675
166417724256,4933,166417724256,map,0.037697058171,0.0761882588267,0.0525055527687,0.00657641709317,-0.00103066232621,0.0178920536893,-0.99981778206
166457724256,4934,166457724256,map,0.0374130122364,0.0760416761041,0.0517489463091,0.00656828801976,-0.000999112117375,0.0178676085172,-0.999818287822
166489724256,4935,166489724256,map,0.0372743755579,0.0758247226477,0.0514298900962,0.00654457877111,-0.000977561577623,0.0178609493151,-0.999818624997
166517720162,4936,166517720162,map,0.0371433869004,0.0756366476417,0.0510033667088,0.00655018693614,-0.000994899078885,0.0178557652527,-0.999818667143
166557720162,4937,166557720162,map,0.0364983528852,0.0759250968695,0.0501474477351,0.00657668676714,-0.00099991784658,0.0178524777985,-0.999818498556
166589720162,4938,166589720162,map,0.0361004695296,0.0759961083531,0.0496378950775,0.00659582604618,-0.00100512364092,0.0178433740793,-0.99981858285
166617728064,4939,166617728064,map,0.0357369966805,0.07608576864,0.0489180535078,0.00659027879652,-0.000989041654759,0.0178131969357,-0.999819172906
166657728064,4940,166657728064,map,0.0353335998952,0.0760388821363,0.048036981374,0.00661825245013,-0.00100980490455,0.0177821347084,-0.999819552227
166689728064,4941,166689728064,map,0.0350846610963,0.0758826509118,0.0476922206581,0.00661153167415,-0.00101442558209,0.0177841156103,-0.99981951008
166717735964,4942,166717735964,map,0.0348743721843,0.0757642686367,0.04713717103,0.00663353232907,-0.0010488088494,0.017766371787,-0.999819636521
166757735964,4943,166757735964,map,0.0344504714012,0.0762467086315,0.0463845804334,0.00664403150416,-0.00109864420504,0.0177308419937,-0.99982018443
166789735964,4944,166789735964,map,0.0341299138963,0.0766453668475,0.0458617284894,0.00665936637158,-0.0011008674513,0.017732443574,-0.999820015843
166817737860,4945,166817737860,map,0.033844973892,0.0770205333829,0.0450980290771,0.00666879870456,-0.00110322767481,0.01771684924,-0.999820268724
166857737860,4946,166857737860,map,0.0335523933172,0.0773122757673,0.0441835448146,0.00666026429701,-0.0010913616906,0.0177317270776,-0.999820057989
166889737860,4947,166889737860,map,0.0333924517035,0.0773990824819,0.0435396395624,0.00667504269432,-0.00107515491026,0.0177083777235,-0.999820395164
166917745753,4948,166917745753,map,0.0332691818476,0.0774898305535,0.0428461916745,0.0066923146704,-0.00109453883858,0.0177092206605,-0.999820226577
166957745753,4949,166957745753,map,0.0328602604568,0.077656917274,0.0419958420098,0.00671082141744,-0.00109289346512,0.0176737751609,-0.999820690192
166989745753,4950,166989745753,map,0.0325426012278,0.077698558569,0.0413936935365,0.00670948819408,-0.00109648615469,0.017694047795,-0.999820395164
167017753642,4951,167017753642,map,0.0322667732835,0.0777607709169,0.0403870157897,0.00671427811756,-0.00105955267377,0.0176879786488,-0.999820479458
167057753642,4952,167057753642,map,0.0319752134383,0.077719181776,0.0390491113067,0.00670090274933,-0.00105204427857,0.0176758403564,-0.999820816633
167089753642,4953,167089753642,map,0.0317945033312,0.0775833576918,0.0381310842931,0.00669837492623,-0.00104949801623,0.0176818673558,-0.999820690192
167117761528,4954,167117761528,map,0.0316427089274,0.0774734690785,0.0371576100588,0.00670492777336,-0.00104192640074,0.0176940056481,-0.999820437311
167157761528,4955,167157761528,map,0.0312314704061,0.07769356668,0.0357366129756,0.00670518230081,-0.00105943742848,0.0176872621524,-0.999820521605
